Gruppe,ValgstedId,KredsNr,StorKredsNr,LandsdelsNr,Opførelsesår_Antal_personer_1940-1959
,851009,92,10,3,232.39
,851010,92,10,3,292.61
,851011,92,10,3,597
,851012,92,10,3,195.50
,851014,91,10,3,2025
,851015,91,10,3,372
,851016,92,10,3,520.50
,851017,91,10,3,2675
,851018,91,10,3,634
,851019,91,10,3,969.38
,851020,91,10,3,564.62
,851022,91,10,3,336
,851024,91,10,3,294
,851027,90,10,3,2819.40
,851028,90,10,3,2467.12
,851029,90,10,3,820.59
,851030,90,10,3,1348.45
,851031,90,10,3,1510
,851032,90,10,3,139
,851033,90,10,3,189
,851034,90,10,3,433.52
,851035,90,10,3,401
,851036,90,10,3,514.92
,851038,91,10,3,224
,851040,90,10,3,33
,851043,92,10,3,499
,851044,92,10,3,379
,851046,92,10,3,175
,851047,91,10,3,586
,851052,91,10,3,296
,851056,90,10,3,271
,851058,90,10,3,296
,851061,90,10,3,280
,860001,85,10,3,91
,860003,85,10,3,1387
,860004,85,10,3,1820
,860006,85,10,3,161
,860007,85,10,3,223
,860008,85,10,3,143
,860011,85,10,3,399
,860012,85,10,3,186
,860013,85,10,3,176
,860014,85,10,3,110
,860015,85,10,3,601
,860016,85,10,3,1215
,860018,85,10,3,508
,860019,85,10,3,552
,860020,85,10,3,148
,860021,85,10,3,225
,860022,85,10,3,271
,860023,85,10,3,176
,860026,85,10,3,179
,860027,85,10,3,100
,860028,85,10,3,213
